"Anatomical Structures, Cell Types and Biomarkers Table for Muscular System",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM944.CLLD.594,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2023",,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,lateral rectus extra-ocular muscle,lateral rectus extra-ocular muscle,UBERON:0001603,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,levator palpebrae superioris muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,medial rectus extraocular muscle,medial rectus extraocular muscle,UBERON:0001602,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,superior oblique extraocular muscle,superior oblique extraocular muscle,UBERON:0006321,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,superior rectus extraocular muscle,superior rectus extraocular muscle,UBERON:0006323,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extra-ocular muscle,extra-ocular muscle,UBERON:0001601,superior tarsal muscle,superior tarsal muscle,UBERON:0010379,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,https://en.wikipedia.org/wiki/List_of_skeletal_muscle_of_the_human_body,,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,genioglossus muscle,genioglossus muscle,UBERON:0001571,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,hyoglossus muscle,hyoglossus muscle,UBERON:0001572,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,hyoglossus muscle,hyoglossus muscle,UBERON:0001572,ceratoglossus of hyoglossus muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,hyoglossus muscle,hyoglossus muscle,UBERON:0001572,chondroglossus of hyoglossus muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,extrinsic tongue muscle,extrinsic muscle of tongue,UBERON:0001575,styloglossus muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,ciliary muscle,ciliary muscle,UBERON:0001605,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,dilator pupillae muscle,dilatator pupillae,UBERON:0001608,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,sphincter pupillae muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,inferior longitudinal lingual muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,superior longitudinal lingual muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,transverse muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,vertical muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,inferior head of lateral pterygoid muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,superior head of lateral pterygoid muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,deep part of masseter muscle,deep part of masseter muscle,UBERON:0010995,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,superficial part of masseter muscle,superficial part of masseter muscle,UBERON:0011140,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,medial pterygoid muscle,medial pterygoid muscle,UBERON:0006718,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,temporalis muscle,temporalis muscle,UBERON:0001598,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,stapedius muscle,stapedius muscle,UBERON:0001599,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,tensor tympani muscle,tensor tympani,UBERON:0001600,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,buccinator muscle,buccinator muscle,UBERON:0001582,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,corrugator supercilii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor anguli oris muscle,depressor anguli oris muscle,UBERON:0008597,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor labii inferioris muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor septi nasi muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor supercilii muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator anguli oris muscle,levator anguli oris,UBERON:0008595,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator labii superioris alaeque nasi muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator labii superioris muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,mentalis muscle,mentalis muscle,UBERON:0008596,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,modiolus muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,alar part of nasalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,transverse part of nasalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,frontal belly of occipitofrontalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,occipital belly of occipitofrontalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,orbital part of orbicularis oculi muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,palpebral part of orbicularis oculi muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,labial part of orbicularis oris muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,marginal part of orbicularis oris muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,procerus muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,risorius muscle,risorius muscle,UBERON:0008598,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,transversus menti muscle,transversus menti muscle,UBERON:0008609,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,https://en.wikipedia.org/wiki/Transverse_muscle_of_the_chin,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,zygomaticus major muscle,zygomaticus major muscle,UBERON:0008593,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,
