"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 3D Reference Object Library Mapping v1.0",,,,,,
,,,,,,
Author Name(s):,"Quardokus, E., Browne, K., Bueckle, A., Herr II, B., Börner, K.",,,,,
Author ORCID(s):,"0000-0001-7655-4833, 0000-0003-4066-7531, 0000-0002-8977-498X, 0000-0002-6703-7647, 0000-0002-3321-6137",,,,,
Reviewer(s):,,,,,,
General Publication(s):,https://www.biorxiv.org/content/10.1101/2021.05.31.446440v1,,,,,
Data DOI:,10.48539/HBM527.RCXM.366,,,,,
Date:,7/28/2021,,,,,
Version Number:,v1.0,,,,,
,,,,,,
anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,glb file of single organs
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_a,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_b,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_c,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_d,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_e,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_f,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_g,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_h,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L_i,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pelvis_L,renal pelvis,UBERON:0001224,http://purl.obolibrary.org/obo/UBERON_0001224,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_ureter_L,left ureter,UBERON:0001223,http://purl.obolibrary.org/obo/UBERON_0001223,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_cortex_of_kidney_L,cortex of kidney,UBERON:0001225,http://purl.obolibrary.org/obo/UBERON_0001225,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_column_L,renal column,UBERON:0001284,http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,http://purl.obolibrary.org/obo/UBERON_0002189,VH_M_Kidney_L.
#VHMRightKidney,#VHMaleOrgans,VHM_right_kidney,right kidney,UBERON:0004539,http://purl.obolibrary.org/obo/UBERON_0004539,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_kidney_capsule_R,kidney capsule,UBERON:0002015,http://purl.obolibrary.org/obo/UBERON_0002015,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_hilum_of_kidney_R,hilum of kidney,UBERON:0008716,http://purl.obolibrary.org/obo/UBERON_0008716,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_medulla_R,renal medulla,UBERON:0000362,http://purl.obolibrary.org/obo/UBERON_0000362,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_j,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_i,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_h,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_g,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_f,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_e,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_d,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_c,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_b,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_papilla_R_a,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_R,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_a,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_b,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_c,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_d,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_e,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_f,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_g,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_h,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_i,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pyramid_j,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_cortex_of_kidney_R,cortex of kidney,UBERON:0001225,http://purl.obolibrary.org/obo/UBERON_0001225,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_column_R,renal column,UBERON:0001284,http://purl.obolibrary.org/obo/UBERON_0001284,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_outer_cortex_of_kidney_R,outer cortex of kidney,UBERON:0002189,http://purl.obolibrary.org/obo/UBERON_0002189,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_ureter_R,right ureter,UBERON:0001222,http://purl.obolibrary.org/obo/UBERON_0001222,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_renal_pelvis_R,renal pelvis,UBERON:0001224,http://purl.obolibrary.org/obo/UBERON_0001224,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_calyx_R,kidney calyx,UBERON:0006517,http://purl.obolibrary.org/obo/UBERON_0006517,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_major_calyx_R,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_major_calyx_R_a,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_major_calyx_R_b,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_a,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_b,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_c,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_d,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_e,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_f,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_g,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_h,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMRightKidney,#VHMaleOrgans,VHM_minor_calyx_R_i,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_R
#VHMLymphaticSystem,#VHMaleOrgans,VHM_lymphatic_system,lymphoid system,UBERON:0002465,http://purl.obolibrary.org/obo/UBERON_0002465,
#VHMSpleen,#VHMaleOrgans,VHM_spleen,spleen,UBERON:0002106,http://purl.obolibrary.org/obo/UBERON_0002106,VH_M_Spleen
#VHMSpleen,#VHMaleOrgans,VHM_colic_surface_of_spleen,colic surface of spleen,fma:fma15838,http://purl.org/sig/ont/fma/fma15838,VH_M_Spleen
#VHMSpleen,#VHMaleOrgans,VHM_diaphragmatic_surface_of_spleen,diaphragmatic surface of spleen,fma:fma15828,http://purl.org/sig/ont/fma/fma15828,VH_M_Spleen
#VHMSpleen,#VHMaleOrgans,VHM_gastric_surface_of_spleen,gastric surface of spleen,fma:fma15837,http://purl.org/sig/ont/fma/fma15837,VH_M_Spleen
#VHMSpleen,#VHMaleOrgans,VHM_hilum_of_spleen,hilum of spleen,UBERON:0001248,http://purl.obolibrary.org/obo/UBERON_0001248,VH_M_Spleen
#VHMSpleen,#VHMaleOrgans,VHM_renal_surface_of_spleen,renal surface of spleen,fma:fma15839,http://purl.org/sig/ont/fma/fma15839,VH_M_Spleen
,,Yao_lymph_node,,,,
#VHMLeftLymphNode,#VHMaleOrgans,Yao_lymph_node_a,lymph node,UBERON:0000029,http://purl.obolibrary.org/obo/UBERON_0000029,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_afferent_lymphatic_vessel_a,afferent lymphatic vessel,UBERON:0010396,http://purl.obolibrary.org/obo/UBERON_0010396,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_capsule_of_lymph_node_a,capsule of lymph node,UBERON:0002194,http://purl.obolibrary.org/obo/UBERON_0002194,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_follicles_a,lymph node follicle,UBERON:0010748,http://purl.obolibrary.org/obo/UBERON_0010748,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_efferent_lymph_node_a,efferent lymphatic vessel,UBERON:0010397,http://purl.obolibrary.org/obo/UBERON_0010397,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_medulla_of_lymph_node_a,medulla of lymph node,UBERON:0002007,http://purl.obolibrary.org/obo/UBERON_0002007,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_paracortex_a,lymph node T cell domain,UBERON:0010417,http://purl.obolibrary.org/obo/UBERON_0010417,NIH_M_Lymph_Node_Left
#VHMLeftLymphNode,#VHMaleOrgans,Yao_vasculature_a,vasculature,UBERON:0002049,http://purl.obolibrary.org/obo/UBERON_0002049,NIH_M_Lymph_Node_Left
#VHMRightLymphNode,#VHMaleOrgans,Yao_lymph_node_b,lymph node,UBERON:0000029,http://purl.obolibrary.org/obo/UBERON_0000029,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_afferent_lymphatic_vessel_b,afferent lymphatic vessel,UBERON:0010396,http://purl.obolibrary.org/obo/UBERON_0010396,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_capsule_of_lymph_node_b,capsule of lymph node,UBERON:0002194,http://purl.obolibrary.org/obo/UBERON_0002194,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_follicles_b,lymph node follicle,UBERON:0010748,http://purl.obolibrary.org/obo/UBERON_0010748,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_efferent_lymph_node_b,efferent lymphatic vessel,UBERON:0010397,http://purl.obolibrary.org/obo/UBERON_0010397,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_medulla_of_lymph_node_b,medulla of lymph node,UBERON:0002007,http://purl.obolibrary.org/obo/UBERON_0002007,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_paracortex_b,lymph node T cell domain,UBERON:0010417,http://purl.obolibrary.org/obo/UBERON_0010417,NIH_M_Lymph_Node_Right
#VHMRightLymphNode,#VHMaleOrgans,Yao_vasculature_b,vasculature,UBERON:0002049,http://purl.obolibrary.org/obo/UBERON_0002049,NIH_M_Lymph_Node_Right
#VHMThymus,#VHMaleOrgans,VHM_thymus,thymus,UBERON:0002370,http://purl.obolibrary.org/obo/UBERON_0002370,VH_M_Thymus
#VHMThymus,#VHMaleOrgans,VHM_thymus_lobe_L,left thymus lobe,UBERON:0005457,http://purl.obolibrary.org/obo/UBERON_0005457,VH_M_Thymus
#VHMThymus,#VHMaleOrgans,VHM_thymus_lobe_R,right thymus lobe,UBERON:0005469,http://purl.obolibrary.org/obo/UBERON_0005469,VH_M_Thymus
#VHMLung,#VHMaleOrgans,VHM_respiratory_system,respiratory system,UBERON:0001004,http://purl.obolibrary.org/obo/UBERON_0001004,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_bronchi,bronchus,UBERON:0002185,http://purl.obolibrary.org/obo/UBERON_0002185,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_bronchi_L,,,,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_main_bronchus,Left Main Bronchus,UBERON:0002178,http://purl.obolibrary.org/obo/UBERON_0002178,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lobar_bronchus_L,lobar bronchus of left lung,UBERON:0003405,http://purl.obolibrary.org/obo/UBERON_0003405,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_superior_lobar_bronchus,lobar bronchus of left lung upper lobe,UBERON:0012065,http://purl.obolibrary.org/obo/UBERON_0012065,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_inferior_lobar_bronchus,lobar bronchus of left lung lower lobe,UBERON:0012066,http://purl.obolibrary.org/obo/UBERON_0012066,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_tertiary_bronchi_L,Segmental bronchus,UBERON:0002184,http://purl.obolibrary.org/obo/UBERON_0002184,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_superior_bronchus,Left superior segmental bronchus,fma:fma7504,http://purl.org/sig/ont/fma/fma7504,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_posterior_basal_bronchus,Left posterior basal segmental bronchus,fma:fma7508,http://purl.org/sig/ont/fma/fma7508,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_medial_basal_bronchus,Left medial basal segmental bronchus,fma:fma7505,http://purl.org/sig/ont/fma/fma7505,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_apical_bronchus,Left apical segmental bronchus,fma:fma7426,http://purl.org/sig/ont/fma/fma7426,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_anterior_bronchus,Left anterior segmental bronchus,fma:fma7428,http://purl.org/sig/ont/fma/fma7428,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_lingular_bronchus,,,,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_lingula_superior_bronchus,Superior lingular bronchus,fma:fma7430,http://purl.org/sig/ont/fma/fma7430,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_lingula_inferior_bronchus,Inferior lingular bronchus,fma:fma7431,http://purl.org/sig/ont/fma/fma7431,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_lateral_basal_bronchus,Left lateral basal segmental bronchus,fma:fma7507,http://purl.org/sig/ont/fma/fma7507,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_anterior_basal_bronchus,Left anterior basal segmental bronchus,fma:fma7506,http://purl.org/sig/ont/fma/fma7506,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_bronchi_R,,,,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_main_bronchus,Right Main Bronchus,UBERON:0002177,http://purl.obolibrary.org/obo/UBERON_0002177,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lobar_bronchi_R,lobar bronchus of right lung,UBERON:0003404,http://purl.obolibrary.org/obo/UBERON_0003404,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_intermediate_bronchus,Interlobar bronchus,fma:fma7415,http://purl.org/sig/ont/fma/fma7415,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_middle_lobar_bronchus,Middle lobar bronchus,fma:fma7401,http://purl.org/sig/ont/fma/fma7401,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_superior_lobar_bronchus,Right superior lobar bronchus,fma:fma7397,http://purl.org/sig/ont/fma/fma7397,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_tertiary_bronchi_R,Segmental bronchus,UBERON:0002184,http://purl.obolibrary.org/obo/UBERON_0002184,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_anterior_bronchus,Right anterior segmental bronchus,fma:fma7400,http://purl.org/sig/ont/fma/fma7400,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_lateral_basal_bronchus,Right lateral basal segmental bronchus,fma:fma7419,http://purl.org/sig/ont/fma/fma7419,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_lateral_bronchus,Lateral segmental bronchus,fma:fma7402,http://purl.org/sig/ont/fma/fma7402,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_lower_lobar_bronchus,Right inferior lobar bronchus,fma:fma7404,http://purl.org/sig/ont/fma/fma7404,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_medial_basal_bronchus,Right medial basal segmental bronchus,fma:fma7417,http://purl.org/sig/ont/fma/fma7417,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_medial_bronchus,Medial segmental bronchus,fma:fma7403,http://purl.org/sig/ont/fma/fma7403,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_posterior_basal,Right posterior basal segmental bronchus,fma:fma7420,http://purl.org/sig/ont/fma/fma7420,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_posterior_bronchus,Right posterior segmental bronchus,fma:fma7399,http://purl.org/sig/ont/fma/fma7399,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_superior_bronchus,Right superior segmental bronchus,fma:fma7416,http://purl.org/sig/ont/fma/fma7416,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_apical_bronchus,Right superior segmental bronchus,fma:fma7416,http://purl.org/sig/ont/fma/fma7416,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_right_anterior_basal_bronchus,Right posterior segmental bronchus,fma:fma7399,http://purl.org/sig/ont/fma/fma7399,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_bronchus,bronchus,UBERON:0002185,http://purl.obolibrary.org/obo/UBERON_0002185,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lungs_cartilage,,,,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_bronchial_cartilage,Cartilage of bronchus,fma:fma62649,http://purl.org/sig/ont/fma/fma62649,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_carina,Carina of trachea,fma:fma7465,http://purl.org/sig/ont/fma/fma7465,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_cricoid_cartilage,Cricoid cartilage,fma:fma9615,http://purl.org/sig/ont/fma/fma9615,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_epiglottic_cartilage,Epiglottic cartilage,fma:fma55112,http://purl.org/sig/ont/fma/fma55112,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_thyroid_cartilage,Thyroid cartilage,fma:fma55099,http://purl.org/sig/ont/fma/fma55099,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_arytenoid_cartilage,arytenoid cartilage,UBERON:0001740,http://purl.obolibrary.org/obo/UBERON_0001740,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_arytenoid_cartilage_L,Left arytenoid cartilage,fma:fma55114,http://purl.org/sig/ont/fma/fma55114,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_arytenoid_cartilage_R,Right arytenoid cartilage,fma:fma55113,http://purl.org/sig/ont/fma/fma55113,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_corniculate_cartilage,Corniculate cartilage,fma:fma55110,http://purl.org/sig/ont/fma/fma55110,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_corniculate_cartilage_L,Left corniculate cartilage,fma:fma55116,http://purl.org/sig/ont/fma/fma55116,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_corniculate_cartilage_R,Right corniculate cartilage,fma:fma55115,http://purl.org/sig/ont/fma/fma55115,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_tracheal_cartilage,Tracheal cartilage,fma:fma7434,http://purl.org/sig/ont/fma/fma7434,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_muscles_of_larynx,Muscle of larynx,fma:fma46562,http://purl.org/sig/ont/fma/fma46562,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_thyroepiglottideus,thyroepiglotticus muscle,UBERON:0010927,http://purl.obolibrary.org/obo/UBERON_0010927,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_vocalis,vocalis muscle,UBERON:0008577,http://purl.obolibrary.org/obo/UBERON_0008577,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_cricoarytenoid,crico-arytenoid muscle,UBERON:0010932,http://purl.obolibrary.org/obo/UBERON_0010932,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_posterior_cricoarytenoid_L,Muscle fasciculus of left posterior crico-arytenoid,fma:fma47754,http://purl.org/sig/ont/fma/fma47754,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_posterior_cricoarytenoid_R,Muscle fasciculus of right posterior crico-arytenoid,fma:fma47753,http://purl.org/sig/ont/fma/fma47753,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lateral_cricoarytenoid,Muscle fasciculus of lateral crico-arytenoid,fma:fma47767,http://purl.org/sig/ont/fma/fma47767,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lateral_cricoarytenoid_R,Muscle fasciculus of right lateral crico-arytenoid,fma:fma47768,http://purl.org/sig/ont/fma/fma47768,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lateral_cricoarytenoid_L,Muscle fasciculus of left lateral crico-arytenoid,fma:fma47769,http://purl.org/sig/ont/fma/fma47769,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_cricothyroid,cricothyroid muscle,fma:fma46417,http://purl.org/sig/ont/fma/fma46417,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_cricothyroid_R,Left cricothyroid muscle,ma:fma46564,http://purl.org/sig/ont/fma/fma46564,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_cricothyroid_L,right cricothyroid muscle,fma:fma46563,http://purl.org/sig/ont/fma/fma46563,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_thyroarytenoid,thyro-arytenoid,fma:fma46588,http://purl.org/sig/ont/fma/fma46588,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_thyroarytenoid_L,Left thyro-arytenoid,fma:fma46590,http://purl.org/sig/ont/fma/fma46590,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_thyroarytenoid_R,right thyro-arytenoid,fma:fma46589,http://purl.org/sig/ont/fma/fma46589,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_arytenoid,arytenoid muscle,UBERON:0010958,http://purl.obolibrary.org/obo/UBERON_0010958,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_trachea,trachea,UBERON:0003126,http://purl.obolibrary.org/obo/UBERON_0003126,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lungs,lung,UBERON:0002048,http://purl.obolibrary.org/obo/UBERON_0002048,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lungs_L,left lung,UBERON:0002168,http://purl.obolibrary.org/obo/UBERON_0002168,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_hilum_L,left lung hilus,UBERON:0004887,http://purl.obolibrary.org/obo/UBERON_0004887,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_lungs_L_upper_lobe,Upper Lobe of Left Lung,Uberon:0008952,http://purl.obolibrary.org/obo/UBERON_0008952,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_hilum_upper_L,left lung hilus,UBERON:0004887,http://purl.obolibrary.org/obo/UBERON_0004887,VH_M_Lung
#VHMLung,#VHMaleOrgans,VHM_left_lingula_superior_bronchopulmonary_segment,Superior lingular bronchopulmonary segment,fma:fma7374,http://purl.org/sig/ont/fma/fma7374,VH_M_Lung
